E6F4C3C4D3D6F6C6F5G5F3F7H6G6B4H4C5G4D7B5E7E8F8D8C8C7H3H2H7A3B8G7B6A6B7B3A4A5H8G8H5C2H1E2D1F1D2E3F2C1B1A8B2G3G2G1E1A2A1A7
E6F4C3C4D3D6F6C6F5G5F3F7H6G6B4H4C5G4D7B5E7E8F8D8C8C7H3A3A6A5H7B3H5C2B8E2B6E3F2F1E1D1D2C1A4A7G3G2H1H2G1H8B7G8G7A8B1B2A2A1
E6F6F5D6C5E3D3G5F3B5C6B6E7F4G4E2D2G6F7C4C2F2C3D1C1H4D7C7B4A4G3E1G1H3F1D8E8F8B3A3G7G2H1H8H2B2H7H6H5B7A7G8A1B1A8B8C8A6A5A2
E6F4C3C4D3D6F6E7F5E3C6G6G5H6F2D2C5C2G3G4F3E2H5F7H4F1H7H2D7B3B4C8C1C7G7A3F8B5E8E1B2D1D8B1H3H8G8G2A5A6A7B6H1B7B8G1A1A2A8A4
E6F4C3C4D3D6F6E7F5E3C6E2D2G6C5F7E8D8C8D7F8C1C7C2H6B6B5B3A6A5A4B7G5G4A8B4A3H5A2H7B2A7B8A1B1G7F1F2H3H4G8H2H8G3F3E1D1G2G1H1
E6F4C3D6F6C6C4D3C5B6B5A6D7C7E7C2C8F7F8G6G5G4F5G7A4B4E3D2B3A3A2B7A8B8C1F3H3G3H2G2D8E8E1D1E2F2H1B2A1B1A5G8H7H6H8G1F1A7H5H4
E6F4C3C6C4D6F6D3C5B4B5E7F7A6D2D1A3A5B3B6E8F8G8G6H5H6H7G7F5G5F3G4H8E2A4A2D8G3H3E3D7H4F2C8C7B8A8B7A7A1H2G2G1F1B2C1B1E1
E6F4C3E7F3E3D3C6G4G3G5E2F2C2E1B3C4C5F5D2H4G6F6H6H5F7D6D7H7H2F8E8G7G1D8G2C8C7F1D1H3H8H1B8B7A8A7A6B6A5G8B5B4A4A3A2B2A1B1C1
E6F4C3C4D3E2D2C6D6C7F6G6E3C2F1F2G1F3E1D1C1F5B5B4B1A6B3A3C5B2G4H4D7G3A1E8A2B6A4E7F8F7A5G8A7H3H2C8B7A8B8D8H8G7H6H7G5H5H1G2
E6D6C5B4B5B6D3D2C3B3C4F7C6F4C2B7E3C1F6G7A3A4A5E2F3B2A6F2F5G6A2A7A8C7A1G5H6B1G4D1E1F1H8E7C8F8H7H5G2G3H3H4G1H2H1B8G8D8D7E8
F5F4E3D6G4H4G5E6C4D3C3B4G3H5B5F3H6H3H2G6F2E2D1D2C1E1C5C6A4B3A3C2F1G1H1G2B2F6G7F7B7C7F8A8E7E8D8H8H7G8D7C8B8B6A6A7A5A1A2B1
F5F6E6F4E3D7G6H6G4D6F7G5E7H3C3G3F3F8C8G8D8F2C5C4H4H5D3E2D2C1B3C2G2C7D1F1B1E1G1C6E8B4B6B5A3B8A6A5A4B2G7H1A1H2A2H7A7B7H8A8
D3C3C4E3D2C5B4E2F3F2F4G3F1D1C2G4F5B5E1G1E6A4H5H4G5H6D6C6A3B6A5A6A7E7F6C7D7G6F7F8D8E8H2C8B3B2B7A8B8H3G7H1A1A2H7H8C1G8B1G2
